Name,Id,Bar,Total,Date,Time
Chaya,925,The Last Resort,35.45,8/17/2018,23:47:57
Jayden,1016,The Ivy Bush,47.69,8/17/2018,0:27:46
Regina,1257,Joe's,5.85,8/17/2018,0:54:03
Samual,2686,Paddy's Pub,40.38,8/17/2018,21:06:21
Merrill,2825,Lucky Lockup,12.69,8/17/2018,16:52:26
Fay,3224,The Sole Regret,25.61,8/17/2018,0:53:13
Kaliyah,3265,The Plot and Plaster,44.65,8/17/2018,20:04:36
Ashlee,6141,Lucky Lockup,47.14,8/17/2018,1:46:34
Hosteen,6556,Low Point,28.55,8/17/2018,3:12:38
Dayana,6680,Wandin Valley RSL,31.61,8/17/2018,0:53:35
Ervin,6973,Dagmar,47.05,8/17/2018,20:05:56
Candido,7000,The Prancing Pony,32.52,8/17/2018,0:23:07
Kaliyah,7073,Fangtasia,35.64,8/17/2018,3:12:52
Edwin,8328,Underworld Tavern,12.7,8/17/2018,0:37:31
Cassie,8726,Romanoff's,3.44,8/17/2018,16:10:51
Kinley,8854,The Rose & Crown,16.89,8/17/2018,8:46:30
Taniya,11216,Joe's,9.06,8/17/2018,20:34:00
Monte,11388,The Queen Victoria,9.36,8/17/2018,0:18:08
Cary,12644,Milk Club,8.29,8/17/2018,22:43:53
Hilliard,13539,Kadie's Club Pecos,41.68,8/17/2018,13:41:26
Cadence,14749,Deville,40.99,8/17/2018,3:31:18
Willow,15408,Playaz Club,34.79,8/17/2018,1:01:26
Kadence,15792,The Admiral Benbow Inn,23.78,8/17/2018,0:36:14
George,16642,The Feed Bag,19.54,8/17/2018,18:58:28
Gustav,17594,The Drowned Trout,6.43,8/17/2018,0:50:52
Hermon,18083,Electric Psychedelic Pussycat Swingers Club,25.88,8/17/2018,14:27:15
Mila,18238,The Globe and Anchor,28.42,8/17/2018,12:16:35
Macey,19118,Silver,22.23,8/17/2018,0:39:30
Sophie,21064,Louie's,31.15,8/17/2018,0:31:58
Eddie,21491,The Bloated Float Inn,10.95,8/17/2018,3:24:13
Chancy,21549,McAnally's,10.64,8/17/2018,19:53:35
Katelynn,23983,"The Hand & Racquet, East Cheam",30.88,8/17/2018,15:18:53
Paul,24460,The Spotted Dog,40.63,8/17/2018,0:41:46
Malia,26052,Copacabana,31.35,8/17/2018,1:10:56
Kaiya,26741,Dexter Lake Club,28.05,8/17/2018,0:45:05
Kyle,27205,The Winchester Club,27.3,8/17/2018,21:07:38
Spencer,27535,Bodarks Bus Stop Restaurant,7.49,8/17/2018,23:34:11
Lem,28040,Essence,42.9,8/17/2018,10:56:14
Alia,28334,Dugout Inn,10.84,8/17/2018,21:33:20
David,28494,Kelcy's,29.75,8/17/2018,0:00:42
Lorena,28580,Pedro McKinnon,22.77,8/17/2018,8:41:10
Louis,30238,The Bannered Mare,38.38,8/17/2018,1:54:30
Hailie,30759,The Eolian,42.3,8/17/2018,17:40:18
Penelope,31803,The Admiral Benbow Inn,8.12,8/17/2018,8:05:35
Ryleigh,32266,The Aidensfield Arms,25.43,8/17/2018,0:06:17
Lilliana,32878,Night Spot,13.35,8/17/2018,16:32:13
Jessica,32948,The Spotted Dog,34.58,8/17/2018,15:21:17
Wilburn,33644,The Hand of Glory,14.46,8/17/2018,4:52:32
Lila,34356,Trees Lounge,27.96,8/17/2018,13:03:15
Theresa,34487,Duke's Pub,22.35,8/17/2018,4:27:18
Benito,35741,Mama Chow's Fine Dining,18.03,8/17/2018,2:25:14
Maliyah,35778,The Learned Goat,40.14,8/17/2018,0:55:07
Addisyn,36523,Maccadam's Old Oil House,5.39,8/17/2018,15:49:14
Maurice,36974,Kavanagh's Irish Pub,18.81,8/17/2018,1:18:03
Colonel,37061,The Broken Stool,16.28,8/17/2018,21:06:55
Amiya,37394,The Moon Under Water,21.21,8/17/2018,0:32:47
Kylie,37427,The Hanged Man,9.81,8/17/2018,18:09:21
Flem,38309,Kennedy's,24.26,8/17/2018,13:05:52
Harvie,39372,Lusty Leopard,31.9,8/17/2018,18:32:38
Evans,40616,Central Perk,5.49,8/17/2018,18:36:02
Paul,40882,The Hand of Glory,9.25,8/17/2018,0:31:49
Archer,41999,Maccadam's Old Oil House,6.13,8/17/2018,1:31:52
Nataly,42142,The Lamb & Flag,22.37,8/17/2018,14:23:05
Jaycee,43008,Mad Dog Saloon,18.66,8/17/2018,0:59:14
Stacey,503,Salty Sailor Tavern,44.45,8/18/2018,0:40:30
Ellie,1238,The Broken Stool,36.29,8/18/2018,22:03:13
Rollin,1383,Four Shields Tavern,40.34,8/18/2018,0:24:21
Levi,2994,The Thorax Bar,25.86,8/18/2018,0:51:01
Rollin,3195,The Thorax Bar,42.64,8/18/2018,19:23:04
Eugene,4829,Boobies,11.61,8/18/2018,0:02:38
Alcide,5430,Roulette,26.14,8/18/2018,0:36:42
Violet,7220,The Winchester Tavern,31.83,8/18/2018,2:17:51
Hezekiah,7299,The Last Chance Saloon,26.83,8/18/2018,0:52:04
Angelica,7818,Fortune Casino,31.49,8/18/2018,21:24:02
Antone,9035,The Rose & Crown,38.77,8/18/2018,9:06:34
Adam,9696,Roulette,18.65,8/18/2018,0:28:34
Shade,10378,Callahan's Place,27.69,8/18/2018,10:40:37
Lea,11205,Boobies,39.55,8/18/2018,20:40:49
Forest,11287,The Maidenhead,39.69,8/18/2018,17:10:12
Jaylah,12151,Friendsy's,16.91,8/18/2018,20:20:48
Wellington,12184,The Pig and Whistle,28.88,8/18/2018,20:05:47
Emilie,12535,The Yellow Flag,14.65,8/18/2018,22:56:26
Vivian,12797,The Pie Hole,29.65,8/18/2018,11:33:36
Jarrett,13222,Dugout Inn,22.87,8/18/2018,0:48:37
Dwight,13818,Poor Richard's,7.27,8/18/2018,1:11:16
Lillie,13831,The Earl Of Osbourne,41.32,8/18/2018,19:08:53
Ireland,13959,Rovers Return Inn,27.08,8/18/2018,23:13:44
Hayes,14188,Rosie's Bar,32.34,8/18/2018,0:03:29
Maritza,14315,Shooters,31.79,8/18/2018,0:01:36
Pink,14610,MacLaren's Pub,15.28,8/18/2018,0:46:22
Jaiden,14768,Table Salt,32.1,8/18/2018,14:38:57
Elmore,15056,Elfsong Tavern,32.53,8/18/2018,0:24:15
Ben,15111,The Last Resort,12.27,8/18/2018,22:26:35
Jasmyn,15382,Founding Fathers,35.04,8/18/2018,15:13:18
Ivory,15741,Wandin Valley RSL,24.79,8/18/2018,17:14:25
Flem,15936,"The Hand & Racquet, East Cheam",36.36,8/18/2018,0:35:53
Pamela,16556,The Pie Hole,14.81,8/18/2018,0:04:05
Valeria,17386,The Globe and Anchor,42.31,8/18/2018,18:34:26
Fate,17458,Rovers Return Inn,43.2,8/18/2018,15:04:52
Ferdinand,17875,Daddy Crab Leg's Crab Shack,30.66,8/18/2018,2:11:31
Riya,18382,Silver,28.7,8/18/2018,0:02:27
Miya,18776,Mama Chow's Fine Dining,47.85,8/18/2018,21:20:31
Peyton,21633,The Globe and Anchor,12.63,8/18/2018,0:14:36
Valery,22985,Colonial Taphouse,5.14,8/18/2018,2:35:41
Hermann,24291,Playaz Club,6.75,8/18/2018,18:23:29
Veronica,24467,The Railway Arms,10.17,8/18/2018,16:09:20
Delos,25712,Cohan's,24.88,8/18/2018,2:54:42
Thurman,26246,The Pilgrim's Rest,22.16,8/18/2018,2:07:14
Quinn,27360,The Malt Shovel,23.62,8/18/2018,16:57:07
Lenard,27459,Table Salt,30.09,8/18/2018,21:47:01
Lucian,28653,The Bloated Float Inn,6.52,8/18/2018,23:05:40
Sasha,28768,MacLaren's Pub,6.46,8/18/2018,0:44:58
Beverly,31070,The Cat & Fiddle,38.33,8/18/2018,0:28:40
Vernie,31211,The Lamb & Flag,17.38,8/18/2018,3:57:04
Simeon,31313,The Winking Skeever,7.4,8/18/2018,15:37:39
Savannah,31636,Milliway's,21.1,8/18/2018,0:27:07
Marlie,31688,P3,13.14,8/18/2018,16:54:14
Ariella,32140,The Feed Bag,6.21,8/18/2018,2:26:59
Ashton,34383,Levy's,19.51,8/18/2018,19:27:54
Eden,34718,The Place,10.76,8/18/2018,11:53:15
Rush,34952,Braidwood Inn,21.97,8/18/2018,1:01:25
Essence,35826,The Drunken Huntsman,40.14,8/18/2018,16:25:12
Francisco,36268,The Bloated Float Inn,34.37,8/18/2018,3:10:16
Diya,37212,Charlie's,8.8,8/18/2018,22:01:17
Hubert,38968,The Admiral Benbow Inn,21.43,8/18/2018,9:43:59
Eva,39019,Cooper's,6.64,8/18/2018,0:21:36
Johnnie,40157,Alibi Bar,39.14,8/18/2018,0:35:55
Enoch,40707,The Learned Goat,7.57,8/18/2018,2:03:49
Almon,40724,The Hanged Man,7,8/18/2018,23:21:12
Harris,41317,Kadie's Club Pecos,33.01,8/18/2018,16:40:02
Aubree,41808,Rowlf's Tavern,24.93,8/18/2018,1:24:20
Jean,42298,Corrado Italian Bistro,47.21,8/18/2018,2:34:10
Anderson,42343,Dead Man's Drink,3.64,8/18/2018,11:54:15
Sheyla,43028,The Ivy Bush,35.95,8/18/2018,0:51:39
Dock,43127,Four Shields Tavern,14.78,8/18/2018,0:45:29
Clarke,44270,Talon Bar,32,8/18/2018,13:42:21
Dan,2078,Crab Shack,34.4,8/19/2018,0:59:21
Raoul,2789,Bodarks Bus Stop Restaurant,18.73,8/19/2018,22:32:25
Tiffany,6370,The Spotted Dog,13.8,8/19/2018,0:10:55
Brianna,6378,The Silver Dollar Saloon,11.24,8/19/2018,3:28:05
Crawford,6478,LUX,21.63,8/19/2018,2:43:35
Guy,7069,Elfsong Tavern,31.29,8/19/2018,15:39:22
Jazlene,7897,The Moonrakers,26.23,8/19/2018,10:22:01
Celeste,8454,The Queen Victoria,30.14,8/19/2018,17:02:47
Marisa,9387,Tabard,13.34,8/19/2018,13:01:29
Carol,11671,Seagrass,33.35,8/19/2018,22:45:37
Ivy,12153,The Pool Hall,8.55,8/19/2018,14:01:41
Cecilia,12463,Eden Hall,29.66,8/19/2018,22:42:02
Celeste,15055,Wonder Bar,5.95,8/19/2018,21:40:13
Lawyer,15857,The Winking Skeever,6.02,8/19/2018,19:56:29
Kenna,16062,The Rusty Anchor,12.65,8/19/2018,18:38:49
Edna,17222,Electric Psychedelic Pussycat Swingers Club,34.88,8/19/2018,3:47:04
Natalya,17567,Callahan's Place,36.69,8/19/2018,0:13:54
Emmet,17642,The Mucky Duck,19.33,8/19/2018,22:02:29
Monserrat,18951,Playaz Club,31.8,8/19/2018,2:28:30
Lizbeth,19775,Kelcy's,7.11,8/19/2018,0:05:33
Webb,20066,LUX,36.53,8/19/2018,1:12:32
Ireland,21999,The Spotted Dog,17.33,8/19/2018,0:13:17
Issac,22013,Dal Riata,3.4,8/19/2018,19:00:09
Nelson,22757,Essence,32.79,8/19/2018,1:55:35
Reese,23789,Dal Riata,34.32,8/19/2018,0:16:21
Richard,24696,Fangtasia,34.19,8/19/2018,23:56:14
Madyson,25659,The Brick,10.24,8/19/2018,20:04:45
Samantha,25711,Corrado Italian Bistro,8.66,8/19/2018,15:53:22
Chalmers,27125,The Feathers,21.24,8/19/2018,2:51:43
Brynn,27189,Four Shields Tavern,41.9,8/19/2018,21:24:30
Sariah,27297,Pedro McKinnon,41.85,8/19/2018,0:35:41
Makaila,29558,Maccadam's Old Oil House,27.17,8/19/2018,1:37:55
Leander,30129,Alibi Bar,6.87,8/19/2018,17:11:51
Hugo,30783,The Pool Hall,37.62,8/19/2018,14:35:27
Carter,31714,The Moon Under Water,6.77,8/19/2018,23:33:17
Merritt,34261,Noah's Bar,10.89,8/19/2018,18:53:22
Vanessa,34279,Colonial Taphouse,38.55,8/19/2018,19:33:35
Fayette,35015,Rovers Return Inn,27.53,8/19/2018,20:33:05
Jaida,36508,The Broken Stool,10.03,8/19/2018,0:37:36
Woodie,36711,The Hanged Man,33.07,8/19/2018,20:52:18
Bella,37488,Mama Chow's Fine Dining,41.68,8/19/2018,15:19:24
Wilburn,37829,Fangtasia,20.14,8/19/2018,1:42:52
Elsworth,38472,The Hand of Glory,15.81,8/19/2018,4:29:42
Sylvester,39476,The Aidensfield Arms,11.21,8/19/2018,0:40:46
Marshal,39596,Dal Riata,36.59,8/19/2018,21:27:14
Rice,39712,The Railway Arms,5.26,8/19/2018,1:06:34
Doctor,41578,Noah's Bar,29.74,8/19/2018,23:56:10
Carmen,42457,The Spotted Dog,45,8/19/2018,0:07:04
Joslyn,42700,Charlie's,4.82,8/19/2018,16:42:08
Erasmus,42740,The Feed Bag,4.88,8/19/2018,3:26:56
Hermon,43815,Porky's,15.41,8/19/2018,20:14:46
Jefferson,391,The Broken Drum/The Mended Drum,25.05,8/20/2018,18:22:05
Sheila,1916,SaxonwoldShebeen,7.43,8/20/2018,21:00:32
Lilia,3774,Border Watch Inn,7.1,8/20/2018,0:49:10
Leland,4439,Kavanagh's Irish Pub,37.84,8/20/2018,17:14:11
Jordin,5958,Shooters,16.18,8/20/2018,12:55:51
Corinne,6743,The Orange Tree,24.73,8/20/2018,15:45:59
Princess,7462,Torchy's,17.34,8/20/2018,0:53:34
Benjiman,9039,Quark's,17.64,8/20/2018,18:21:43
Taniyah,9788,Corrado Italian Bistro,39.69,8/20/2018,13:02:56
Azul,9817,The Last Resort,30.59,8/20/2018,17:29:15
Jean,10960,The Moonrakers,5.99,8/20/2018,0:35:30
Jerry,11332,The Duke Of Burgundy,3.6,8/20/2018,7:15:03
Campbell,12072,The Pool Hall,4.7,8/20/2018,0:43:16
Emory,12104,Mad Dog Saloon,16.34,8/20/2018,1:08:46
Levi,13425,The Queen Victoria,24.66,8/20/2018,10:00:19
Alayna,14638,The Drunken Clam,17.42,8/20/2018,1:47:15
Sebastian,15940,The Last Chance Saloon,19.14,8/20/2018,10:03:38
Benton,16972,The Count's Arms,15.19,8/20/2018,13:15:17
Arvid,18058,Seagrass,30.4,8/20/2018,1:16:48
Charlotte,21016,Elfsong Tavern,6.87,8/20/2018,23:11:05
Julianna,21317,The Sole Regret,24.24,8/20/2018,22:10:00
Chancy,21869,The Broken Stool,6.08,8/20/2018,17:44:14
Jennifer,22829,Boobies,25.04,8/20/2018,16:43:17
Harl,23771,Sandbox,29.9,8/20/2018,0:22:43
Valerie,25344,The Drunken Clam,11.78,8/20/2018,2:11:22
Curley,25505,Free the Paedos,19.49,8/20/2018,0:09:13
Irven,25592,Candlehearth Hall,41.52,8/20/2018,19:55:51
Amiyah,26305,P3,11.79,8/20/2018,0:10:39
Quinn,26779,The Last Chance Saloon,36.96,8/20/2018,18:47:09
Tess,26898,McAnally's,16.66,8/20/2018,10:32:55
Nylah,28596,Alibi Bar,27.43,8/20/2018,1:08:03
Charlie,29615,Broome's,6.15,8/20/2018,20:33:34
Melville,32002,Shooters,37.85,8/20/2018,0:34:30
Macy,32063,Broken Keel Tavern,21.26,8/20/2018,15:36:04
Celeste,32102,Paddy's Pub,26.19,8/20/2018,13:50:37
Michel,32511,﻿Ace of Clubs,19.45,8/20/2018,1:55:52
Deborah,33575,P3,42.19,8/20/2018,14:08:45
Micheal,36530,The Winking Skeever,4.83,8/20/2018,0:24:38
Lowell,37443,Lusty Leopard,35.31,8/20/2018,18:11:03
Jaylin,37534,Copacabana,22.51,8/20/2018,21:42:26
Tolbert,38167,The Butchers Arms,24.12,8/20/2018,22:40:29
Angelique,38589,Talon Bar,33.55,8/20/2018,0:40:47
Oda,39232,O'Malley's,4.01,8/20/2018,19:40:12
Abby,40623,The Rose & Crown,24.48,8/20/2018,10:27:00
Iyanna,41301,Mad Dog Saloon,15.94,8/20/2018,2:15:57
Warner,42387,SaxonwoldShebeen,37.15,8/20/2018,1:11:17
Duke,42743,Bodarks Bus Stop Restaurant,5.98,8/20/2018,1:34:23
Jessie,42790,Shooters,13.48,8/20/2018,23:26:38
Kiera,43437,Dead Man's Drink,4.37,8/20/2018,12:22:26
Adelyn,43452,The Bronze,24.55,8/20/2018,21:53:10
Kirsten,43770,Bob's Country Bunker,20.17,8/20/2018,20:55:56
Chesley,200,Kavanagh's Irish Pub,11.77,8/21/2018,22:53:56
Cristal,2966,The Feed Bag,17.06,8/21/2018,23:10:00
Candido,3350,The Brick,22.34,8/21/2018,22:23:42
Tania,3871,The Rose & Thorn,42.8,8/21/2018,0:06:21
Kiersten,6793,The Shakespeare,22.52,8/21/2018,17:55:13
Valeria,6933,Callahan's Place,30.39,8/21/2018,0:24:54
Lewis,9056,Mancini's Family Restaurant,33.06,8/21/2018,18:02:58
Khloe,9220,The Winchester Club,48.15,8/21/2018,2:12:20
Esmeralda,13068,Lusty Leopard,39.33,8/21/2018,2:20:51
Carter,13842,The Moon Under Water,43.34,8/21/2018,0:29:30
Ruffus,16013,Poison,32.97,8/21/2018,0:18:55
Saige,17454,Palace Saloon,7.28,8/21/2018,0:32:25
Denis,17474,The Railway Arms,16.03,8/21/2018,23:56:02
Jocelyn,18864,The Hand of Glory,4.78,8/21/2018,2:56:08
Harmon,18907,Romanoff's,47.98,8/21/2018,23:37:39
Dwight,19725,Wonder Bar,43.15,8/21/2018,19:37:46
Anastasia,19997,Brady Pub,20.18,8/21/2018,0:56:55
Barbara,20010,The Sole Regret,21.84,8/21/2018,15:23:27
Priscilla,20290,The Peach Pit,31.83,8/21/2018,19:58:09
Kaila,20469,Central Perk,16.63,8/21/2018,0:05:36
Birt,21006,Romanoff's,17.66,8/21/2018,0:00:28
Augustin,21042,Wurstbraterei,35.63,8/21/2018,13:24:10
Denver,21796,The Ballroom,41.62,8/21/2018,0:05:12
Serena,22649,The Iron Horse,18.8,8/21/2018,15:31:34
Clint,22813,Rolliver's Inn,32.38,8/21/2018,18:32:01
Worth,24726,The Armada Room,31.69,8/21/2018,20:48:55
Amaris,25155,The Duke Of Burgundy,21.16,8/21/2018,1:46:16
Brad,25314,Lusty Leopard,46.73,8/21/2018,15:31:34
Aron,25702,Salieri's Bar,34.17,8/21/2018,0:51:31
Collins,25806,Table Salt,3.77,8/21/2018,0:56:01
Dwight,26891,Louie's,13.15,8/21/2018,0:30:53
Ximena,27181,Fangtasia,8.77,8/21/2018,1:48:42
Kaydence,28257,Crab Shack,48.54,8/21/2018,10:34:03
Aria,28373,Broken Keel Tavern,37.89,8/21/2018,22:19:36
Antone,31504,The Brass Lantern,20.86,8/21/2018,1:41:55
Aaliyah,32272,Rosie's Bar,30.64,8/21/2018,23:34:54
Parley,32572,Table Salt,33.45,8/21/2018,11:33:30
Madalyn,32753,The Buck's Head Inn,39.62,8/21/2018,3:53:28
Lynn,33523,Cafe Rene,7.03,8/21/2018,1:23:35
Tyler,34069,The Ballroom,5.87,8/21/2018,0:48:20
Wm,34403,The Eolian,37.54,8/21/2018,3:04:08
Wong,35245,The Count's Arms,11.91,8/21/2018,0:11:12
Wirt,35857,Border Watch Inn,36.22,8/21/2018,0:08:57
Luis,35981,Tavern of Time,18.82,8/21/2018,1:04:33
Kiley,36952,Braidwood Inn,18.84,8/21/2018,1:48:44
Ephriam,37112,The Tropicana,27.86,8/21/2018,0:58:54
Keely,37354,The Crazy Cock,24.74,8/21/2018,2:06:39
Mark,39041,The Duke Of Burgundy,10.53,8/21/2018,14:26:21
Young,39277,Underworld Tavern,8.87,8/21/2018,18:01:47
Keely,41266,The Admiral Benbow Inn,16.12,8/21/2018,0:16:12
Lawrence,41575,The Bada Bing,23.76,8/21/2018,23:33:30
Columbus,42152,Duke's Pub,40.52,8/21/2018,17:59:29
Coley,42756,Joe's,17.83,8/21/2018,22:04:01
Fred,43613,The Broken Drum/The Mended Drum,16.63,8/21/2018,12:55:49
Vern,44334,Alibi Bar,31.04,8/21/2018,23:26:20
Alyssa,1425,The Grind & Jolt Cafe,11.38,8/22/2018,0:53:04
Finis,1533,Dagmar,22.44,8/22/2018,2:21:18
Dillard,2558,Roulette,40.62,8/22/2018,0:44:48
Hillard,2935,Frostfruit Inn,35.4,8/22/2018,12:55:22
Brianna,3104,Free the Paedos,14.71,8/22/2018,9:16:02
Monroe,3345,LUX,19.18,8/22/2018,16:03:22
Ashlee,3676,Porky's,22.09,8/22/2018,0:27:11
Cornelius,4112,The Pie Hole,45.53,8/22/2018,19:39:24
Kayli,6577,Rosie's Bar,9.96,8/22/2018,18:00:39
Judson,10009,Salieri's Bar,10.73,8/22/2018,0:00:44
Kirsten,11639,The Count's Arms,20.49,8/22/2018,0:14:50
Angelo,12170,Table Salt,43.99,8/22/2018,20:14:41
Lawerence,12850,The Hanged Man,5.33,8/22/2018,0:41:21
Maynard,14006,Boobies,39.51,8/22/2018,19:06:26
David,14370,The Old Haunt,25.03,8/22/2018,4:57:04
Celia,14377,The Earl Of Osbourne,34.06,8/22/2018,2:04:54
Gee,15946,The Ballroom,20.02,8/22/2018,0:40:45
Ballard,16191,The Pig and Whistle,14.9,8/22/2018,2:46:46
Sylvia,16958,De Rossi's Wine Bar,20.35,8/22/2018,2:38:40
Ellsworth,18082,The Feathers,45.68,8/22/2018,4:54:41
Eve,18367,Bob's Country Bunker,18.4,8/22/2018,12:03:17
Hyrum,19115,Korova Milk Bar,27.35,8/22/2018,19:49:04
Gerald,19339,The Brick,23.34,8/22/2018,22:41:16
Ollie,19365,The Hand of Glory,19.42,8/22/2018,20:15:54
Hamp,21756,The Spotted Dog,39.46,8/22/2018,0:43:56
Handy,22140,The Oblivion Bar,27.08,8/22/2018,21:49:50
Jonathan,22365,The Ivy Bush,35.4,8/22/2018,16:47:44
Salomon,22573,Electric Psychedelic Pussycat Swingers Club,11.97,8/22/2018,20:46:39
Gemma,24213,The Count's Arms,30.98,8/22/2018,0:18:08
Tori,25954,The Pilgrim's Rest,52.12,8/22/2018,1:42:43
Harmon,26035,Talon Bar,11.78,8/22/2018,16:46:54
Herbert,26681,Mama Chow's Fine Dining,40.6,8/22/2018,23:39:48
Aria,29968,Corrado Italian Bistro,42.26,8/22/2018,3:58:24
Alicia,30772,The Yellow Flag,4.79,8/22/2018,3:29:56
Mariah,30908,Samoan Joe's,14.35,8/22/2018,2:48:58
Auther,31874,The Feed Bag,37.4,8/22/2018,1:31:05
Esau,31964,Dagmar,24.09,8/22/2018,17:45:11
Margarita,32056,O'Malley's,25.43,8/22/2018,0:25:17
Kinsley,33004,Mama Chow's Fine Dining,20.88,8/22/2018,23:45:50
Jessee,33508,Deville,10.67,8/22/2018,14:26:16
Kinley,33683,The Woolpack,9.04,8/22/2018,12:25:13
Tina,35134,Old Prospector Saloon,25.85,8/22/2018,0:05:11
Hardin,35481,The Railway Arms,24.13,8/22/2018,20:33:03
Mal,35932,The Iron Horse,23.49,8/22/2018,11:33:46
Alicia,36233,Porky's,12.32,8/22/2018,23:39:25
Colleen,37889,Copa,37.07,8/22/2018,18:14:19
Clara,38416,The Moon Under Water,27.51,8/22/2018,0:46:33
Marely,38902,Frostfruit Inn,37.33,8/22/2018,0:30:27
Charlotte,40443,The Winchester Tavern,12.88,8/22/2018,4:45:35
Hayleigh,41843,Mad Dog Saloon,23.82,8/22/2018,3:56:08
Troy,42022,The Pool Hall,22.29,8/22/2018,0:46:37
Lavern,42487,The Bada Bing,4.7,8/22/2018,2:28:22
Almon,44414,The Silent Woman,27.87,8/22/2018,0:20:53
Joyce,1498,Shooters,32.01,8/23/2018,13:33:43
Sky,1921,Scarlet Raven Tavern,41.62,8/23/2018,1:08:54
Ariel,1938,Electric Psychedelic Pussycat Swingers Club,29.52,8/23/2018,19:36:07
Lonie,3203,Callahan's Place,18.59,8/23/2018,9:37:02
William,3922,The Plot and Plaster,44.64,8/23/2018,20:50:21
Brynlee,5443,The Drunken Clam,34.72,8/23/2018,9:46:43
Elisa,5682,Copacabana,10.47,8/23/2018,19:36:44
Primus,5781,Electric Psychedelic Pussycat Swingers Club,40.29,8/23/2018,3:54:47
Cara,6061,Lusty Leopard,4.3,8/23/2018,2:18:26
Alphonso,6430,Gus's Galaxy Grill,11.07,8/23/2018,0:10:13
Madalynn,7422,The Bronze,5.56,8/23/2018,0:19:17
Tatianna,8163,Electric Psychedelic Pussycat Swingers Club,6.01,8/23/2018,3:10:52
Eliga,8779,The Brick,27.79,8/23/2018,0:57:16
Jalyn,10031,Braidwood Inn,6.13,8/23/2018,0:14:52
Coleman,10919,Cockatoo Inn,30.4,8/23/2018,19:10:09
Antonio,11914,The Moon Under Water,35.4,8/23/2018,19:20:37
Elwood,13177,Alibi Bar,33.22,8/23/2018,4:59:21
Baxter,13865,The Pool Hall,36.33,8/23/2018,0:52:54
Babe,14633,MacLaren's Pub,24.99,8/23/2018,23:54:59
Thomas,15912,Silver,37.6,8/23/2018,10:38:01
Julious,16635,Rosie's Bar,32.57,8/23/2018,18:08:29
Henry,17745,Gallow's End Tavern,33.48,8/23/2018,22:10:48
Fleming,18354,Cockatoo Inn,3.34,8/23/2018,19:42:40
Gerrit,18956,Cohan's,34.79,8/23/2018,2:51:46
Rodney,21980,Porky's,23.34,8/23/2018,22:56:58
Scott,23038,Rowlf's Tavern,14.46,8/23/2018,2:45:09
Abigail,23612,The Hanged Man,33.37,8/23/2018,0:35:51
William,24416,Jack Rabbit Slim's,3.99,8/23/2018,23:45:19
Simone,24426,Maxwell's Nightclub,30.86,8/23/2018,0:51:02
Anabelle,26902,The Rusty Anchor,8.39,8/23/2018,1:40:41
Jaslene,26942,Samoan Joe's,38.13,8/23/2018,22:21:53
Elisha,27024,McAnally's,11.13,8/23/2018,12:19:24
Roy,28046,The Bamboo Lounge,32.95,8/23/2018,1:53:12
Morton,28124,"The Hand & Racquet, East Cheam",22.75,8/23/2018,23:55:24
Luther,28800,The Ivy Bush,31.61,8/23/2018,1:03:39
Katelynn,29850,Mancini's Family Restaurant,33.27,8/23/2018,22:35:14
Scarlett,30063,The King and Queen Tavern,14.06,8/23/2018,0:10:41
Vaughn,30730,The Earl Of Osbourne,21.15,8/23/2018,13:04:23
Pete,30950,The Thorax Bar,27.22,8/23/2018,0:51:46
Horatio,31280,Old Prospector Saloon,31.93,8/23/2018,0:06:38
Houston,31304,Table Salt,6.5,8/23/2018,0:27:21
Emry,31821,The Rusty Anchor,17.11,8/23/2018,15:13:36
Manly,32363,The Leaky Cauldron,18.05,8/23/2018,21:47:48
Bertha,32855,The Lion and Unicorn,39.21,8/23/2018,12:58:30
Lucille,33059,The Pool Hall,21.13,8/23/2018,0:55:21
Tilden,33358,The Leaky Cauldron,32.71,8/23/2018,19:01:38
Savannah,33527,Paddy's Pub,4.48,8/23/2018,0:29:33
Cindy,34733,Mancini's Family Restaurant,29.94,8/23/2018,23:18:58
Ephraim,35793,Dead Man's Drink,38.02,8/23/2018,1:05:17
Denton,35846,Boobies,9.52,8/23/2018,2:55:22
Riley,35877,Shooters,19.49,8/23/2018,19:46:29
Lauryn,36524,Night Spot,32.74,8/23/2018,3:03:25
Earle,36764,The Peach Pit,34.33,8/23/2018,0:44:16
West,36771,The Thorax Bar,47.47,8/23/2018,0:40:23
Ephriam,36914,Rolliver's Inn,26.41,8/23/2018,22:54:54
Cleveland,37624,Elfsong Tavern,6.08,8/23/2018,13:39:32
Melina,38156,Cohan's,40.35,8/23/2018,0:24:04
Shelton,38300,The Place,22.5,8/23/2018,1:41:55
Pierce,40860,Talon Bar,21.04,8/23/2018,18:31:27
Kianna,41129,Callahan's Place,22.33,8/23/2018,3:38:28
Kaylie,41331,The Rose & Thorn,13.17,8/23/2018,14:10:18
Franklin,44088,Lusty Leopard,26.98,8/23/2018,2:00:12
Hall,74,McAnally's,27.93,8/24/2018,1:21:11
Sammie,709,Sandbox,35.54,8/24/2018,0:04:45
Evertt,2842,The Broken Drum/The Mended Drum,15.76,8/24/2018,18:10:06
Wilford,2940,The Aidensfield Arms,14.84,8/24/2018,0:39:44
Albert,2946,Pedro McKinnon,30.47,8/24/2018,8:59:09
Mila,5245,Charlie's,7.2,8/24/2018,0:18:13
Celeste,5377,Roulette,21.95,8/24/2018,0:55:23
